,ADMINISTERING_IC,APPLICATION_TYPE,BUDGET_START,BUDGET_END,CORE_PROJECT_NUM,FY,SUPPORT_YEAR,TOTAL_COST,PMID,PubDate,PubTypeList,FullJournalName,GRID,GR_Star_year,GR_End_year,GR_Total_year,Pub_year,time_to_pub
149,OD,1,1/1/10,8/31/14,DP2OD006663,2010,1,2672711.0,23555210,2013,['Journal Article'],PLoS computational biology,DP2OD006663,2010,2014,4,2013,3
150,OD,1,1/1/10,8/31/14,DP2OD006663,2010,1,2672711.0,23034327,2012 Oct,"['Journal Article', 'Review']",Clinical microbiology reviews,DP2OD006663,2010,2014,4,2012,2
151,OD,1,1/1/10,8/31/14,DP2OD006663,2010,1,2672711.0,22623743,2012 May 23,['Journal Article'],Science translational medicine,DP2OD006663,2010,2014,4,2012,2
152,OD,1,1/1/10,8/31/14,DP2OD006663,2010,1,2672711.0,22507372,2012 Jun,['Journal Article'],The international journal of tuberculosis and lung disease : the official journal of the International Union against Tuberculosis and Lung Disease,DP2OD006663,2010,2014,4,2012,2
153,OD,1,1/1/10,8/31/14,DP2OD006663,2010,1,2672711.0,22401962,2012 May,"['Journal Article', 'Multicenter Study']","Tuberculosis (Edinburgh, Scotland)",DP2OD006663,2010,2014,4,2012,2
154,OD,1,1/1/10,8/31/14,DP2OD006663,2010,1,2672711.0,22249242,2012 Mar,['Journal Article'],"Epidemiology (Cambridge, Mass.)",DP2OD006663,2010,2014,4,2012,2
155,OD,1,1/1/10,8/31/14,DP2OD006663,2010,1,2672711.0,21915279,2011,['Journal Article'],PloS one,DP2OD006663,2010,2014,4,2011,1
156,OD,1,1/1/10,8/31/14,DP2OD006663,2010,1,2672711.0,21514304,2011 Jul 7,['Journal Article'],Journal of theoretical biology,DP2OD006663,2010,2014,4,2011,1
157,OD,1,1/1/10,8/31/14,DP2OD006663,2010,1,2672711.0,21479171,2011 Mar 30,['Journal Article'],PloS one,DP2OD006663,2010,2014,4,2011,1
158,OD,1,1/1/10,8/31/14,DP2OD006663,2010,1,2672711.0,20980576,2011 Jan,['Journal Article'],Journal of clinical microbiology,DP2OD006663,2010,2014,4,2011,1
159,OD,1,1/1/10,8/31/14,DP2OD006663,2010,1,2672711.0,20582324,2010 Jun 22,['Journal Article'],PLoS medicine,DP2OD006663,2010,2014,4,2010,0
160,OD,1,1/1/10,8/31/14,DP2OD006663,2010,1,2672711.0,20413630,2010 Aug 1,['Journal Article'],American journal of respiratory and critical care medicine,DP2OD006663,2010,2014,4,2010,0
161,OD,1,9/30/10,6/30/15,DP2OD006740,2010,1,2392169.0,25038825,2014 Aug,"['Evaluation Studies', 'Journal Article']",Nature medicine,DP2OD006740,2010,2015,5,2014,4
162,OD,1,9/30/10,6/30/15,DP2OD006740,2010,1,2392169.0,24705652,2014 May,"['Journal Article', 'Review']",Nature reviews. Cancer,DP2OD006740,2010,2015,5,2014,4
163,OD,1,9/30/10,6/30/15,DP2OD007031,2010,1,2250000.0,26258862,2015 Nov,['Journal Article'],Pediatric pulmonology,DP2OD007031,2010,2015,5,2015,5
164,OD,1,9/30/10,6/30/15,DP2OD007031,2010,1,2250000.0,22972474,2012 Dec,['Journal Article'],Genes and immunity,DP2OD007031,2010,2015,5,2012,2
165,OD,1,9/30/10,6/30/15,DP2OD007044,2010,1,2370000.0,26103169,2015 Mar 8,['Journal Article'],Journal of applied clinical medical physics,DP2OD007044,2010,2015,5,2015,5
166,OD,1,9/30/10,6/30/15,DP2OD007044,2010,1,2370000.0,25817531,2015 Jun 1,['Journal Article'],"International journal of radiation oncology, biology, physics",DP2OD007044,2010,2015,5,2015,5
167,OD,1,9/30/10,6/30/15,DP2OD007044,2010,1,2370000.0,25408306,2015 Apr,['Journal Article'],International journal of computer assisted radiology and surgery,DP2OD007044,2010,2015,5,2015,5
168,OD,1,9/30/10,6/30/15,DP2OD007044,2010,1,2370000.0,24892346,2014 May 8,['Journal Article'],Journal of applied clinical medical physics,DP2OD007044,2010,2015,5,2014,4
169,OD,1,9/30/10,6/30/15,DP2OD007044,2010,1,2370000.0,24694135,2014 Apr,['Journal Article'],Medical physics,DP2OD007044,2010,2015,5,2014,4
170,OD,1,9/30/10,6/30/15,DP2OD007044,2010,1,2370000.0,24625207,2014 Mar 13,['Journal Article'],"Radiation oncology (London, England)",DP2OD007044,2010,2015,5,2014,4
171,OD,1,9/30/10,6/30/15,DP2OD007044,2010,1,2370000.0,24575781,2014 Jun,"['Evaluation Studies', 'Journal Article']",Biometrics,DP2OD007044,2010,2015,5,2014,4
172,OD,1,9/30/10,6/30/15,DP2OD007044,2010,1,2370000.0,24078349,2014 Jul,['Journal Article'],International journal of computer assisted radiology and surgery,DP2OD007044,2010,2015,5,2014,4
173,OD,1,9/30/10,6/30/15,DP2OD007044,2010,1,2370000.0,23927316,2013 Aug,['Journal Article'],Medical physics,DP2OD007044,2010,2015,5,2013,3
174,OD,1,9/30/10,6/30/15,DP2OD007044,2010,1,2370000.0,23571679,2013 May 7,['Journal Article'],Physics in medicine and biology,DP2OD007044,2010,2015,5,2013,3
175,OD,1,9/30/10,6/30/15,DP2OD007044,2010,1,2370000.0,23474113,2013 Jun 1,['Journal Article'],"International journal of radiation oncology, biology, physics",DP2OD007044,2010,2015,5,2013,3
176,OD,1,9/30/10,6/30/15,DP2OD007044,2010,1,2370000.0,23127772,2013 Jan,['Journal Article'],Radiotherapy and oncology : journal of the European Society for Therapeutic Radiology and Oncology,DP2OD007044,2010,2015,5,2013,3
177,OD,1,9/30/10,6/30/15,DP2OD007044,2010,1,2370000.0,22797602,2012 Aug 7,['Journal Article'],Physics in medicine and biology,DP2OD007044,2010,2015,5,2012,2
178,OD,1,9/30/10,6/30/15,DP2OD007044,2010,1,2370000.0,22411124,2012 Apr 7,['Journal Article'],Physics in medicine and biology,DP2OD007044,2010,2015,5,2012,2
179,OD,1,9/30/10,6/30/15,DP2OD007045,2010,1,2512500.0,25664683,2015 Mar 10,['Journal Article'],Biochemistry,DP2OD007045,2010,2015,5,2015,5
180,OD,1,9/30/10,6/30/15,DP2OD007045,2010,1,2512500.0,25430675,2014 Dec 15,['Journal Article'],Chembiochem : a European journal of chemical biology,DP2OD007045,2010,2015,5,2014,4
181,OD,1,9/30/10,6/30/15,DP2OD007045,2010,1,2512500.0,25181039,2014 Oct 1,['Journal Article'],Journal of the American Chemical Society,DP2OD007045,2010,2015,5,2014,4
182,OD,1,9/30/10,6/30/15,DP2OD007045,2010,1,2512500.0,25158166,2014 Sep 24,['Journal Article'],Journal of the American Chemical Society,DP2OD007045,2010,2015,5,2014,4
183,OD,1,9/30/10,6/30/15,DP2OD007045,2010,1,2512500.0,23841778,2013 Sep 20,['Journal Article'],ACS chemical biology,DP2OD007045,2010,2015,5,2013,3
184,OD,1,9/30/10,6/30/15,DP2OD007045,2010,1,2512500.0,23163963,2012 Dec 4,['Journal Article'],Biochemistry,DP2OD007045,2010,2015,5,2012,2
185,OD,1,9/30/10,6/30/15,DP2OD007045,2010,1,2512500.0,23082970,2012 Oct 31,['Journal Article'],Journal of the American Chemical Society,DP2OD007045,2010,2015,5,2012,2
186,OD,1,9/30/10,6/30/15,DP2OD007045,2010,1,2512500.0,21861459,2011 Sep 20,['Journal Article'],Biochemistry,DP2OD007045,2010,2015,5,2011,1
187,OD,1,9/30/10,6/30/15,DP2OD007078,2010,1,2370000.0,24561618,2014 Mar,['Journal Article'],Nature cell biology,DP2OD007078,2010,2015,5,2014,4
188,OD,1,9/30/10,6/30/15,DP2OD007096,2010,1,2655000.0,24561676,2014 Mar 21,['Journal Article'],European journal of medicinal chemistry,DP2OD007096,2010,2015,5,2014,4
189,OD,1,9/30/10,6/30/15,DP2OD007109,2010,1,2542500.0,26687221,2015 Dec 16,['Journal Article'],Neuron,DP2OD007109,2010,2015,5,2015,5
190,OD,1,9/30/10,6/30/15,DP2OD007109,2010,1,2542500.0,24492088,2014 Feb,"['Journal Article', 'Review']",Current opinion in neurobiology,DP2OD007109,2010,2015,5,2014,4
191,OD,1,9/30/10,6/30/15,DP2OD007109,2010,1,2542500.0,22129781,2012 Feb,"['Journal Article', 'Review']",Current opinion in neurobiology,DP2OD007109,2010,2015,5,2012,2
192,OD,1,9/30/10,6/30/15,DP2OD007149,2010,1,2220000.0,24920810,2014 Aug,['Journal Article'],Journal of virology,DP2OD007149,2010,2015,5,2014,4
193,OD,1,9/30/10,6/30/15,DP2OD007161,2010,1,2272500.0,26936382,2016 Mar 3,['Journal Article'],Scientific reports,DP2OD007161,2010,2015,5,2016,6
194,OD,1,9/30/10,6/30/15,DP2OD007161,2010,1,2272500.0,26584498,2015 Dec,['Journal Article'],IEEE transactions on nanobioscience,DP2OD007161,2010,2015,5,2015,5
195,OD,1,9/30/10,6/30/15,DP2OD007161,2010,1,2272500.0,26487682,2015 Nov 3,['Journal Article'],Proceedings of the National Academy of Sciences of the United States of America,DP2OD007161,2010,2015,5,2015,5
196,OD,1,9/30/10,6/30/15,DP2OD007161,2010,1,2272500.0,25766473,2015 Mar 13,['Journal Article'],Nature communications,DP2OD007161,2010,2015,5,2015,5
197,OD,1,9/30/10,6/30/15,DP2OD007161,2010,1,2272500.0,25487557,2015 Dec,"['Journal Article', 'Review']",Journal of laboratory automation,DP2OD007161,2010,2015,5,2015,5
198,OD,1,9/30/10,6/30/15,DP2OD007161,2010,1,2272500.0,25376886,2014 Nov 7,['Journal Article'],Scientific reports,DP2OD007161,2010,2015,5,2014,4
199,OD,1,9/30/10,6/30/15,DP2OD007161,2010,1,2272500.0,25339352,2014 Dec 15,['Journal Article'],Cancer research,DP2OD007161,2010,2015,5,2014,4
200,OD,1,9/30/10,6/30/15,DP2OD007161,2010,1,2272500.0,25331491,2015 Apr,"['Journal Article', 'Review']",Journal of laboratory automation,DP2OD007161,2010,2015,5,2015,5
201,OD,1,9/30/10,6/30/15,DP2OD007188,2010,1,2430475.0,26546513,2015 Dec 2,['Journal Article'],Nucleic acids research,DP2OD007188,2010,2015,5,2015,5
202,OD,1,9/30/10,6/30/15,DP2OD007188,2010,1,2430475.0,25665574,2015,['Journal Article'],"Methods in molecular biology (Clifton, N.J.)",DP2OD007188,2010,2015,5,2015,5
203,OD,1,9/30/10,6/30/15,DP2OD007188,2010,1,2430475.0,25069631,2014 Sep,['Review'],Nature reviews. Microbiology,DP2OD007188,2010,2015,5,2014,4
204,OD,1,9/30/10,6/30/15,DP2OD007188,2010,1,2430475.0,23028641,2012,['Journal Article'],PloS one,DP2OD007188,2010,2015,5,2012,2
205,OD,1,9/30/10,6/30/15,DP2OD007216,2010,1,2310000.0,25988861,2015 Oct,['Journal Article'],"Clinical immunology (Orlando, Fla.)",DP2OD007216,2010,2015,5,2015,5
206,OD,1,9/30/10,6/30/15,DP2OD007216,2010,1,2310000.0,24726757,2014 Oct,['Journal Article'],Developmental and comparative immunology,DP2OD007216,2010,2015,5,2014,4
207,OD,1,9/30/10,6/30/15,DP2OD007216,2010,1,2310000.0,22464097,2012 Jun,['Journal Article'],Molecular immunology,DP2OD007216,2010,2015,5,2012,2
208,OD,1,9/30/10,6/30/15,DP2OD007288,2010,1,2400000.0,25644604,2015 Feb 1,['Journal Article'],Genes & development,DP2OD007288,2010,2015,5,2015,5
209,OD,1,9/30/10,6/30/15,DP2OD007288,2010,1,2400000.0,25533952,2015 Mar 12,['Journal Article'],Nature,DP2OD007288,2010,2015,5,2015,5
210,OD,1,9/30/10,6/30/15,DP2OD007288,2010,1,2400000.0,25197048,2014 Oct 7,['Journal Article'],Proceedings of the National Academy of Sciences of the United States of America,DP2OD007288,2010,2015,5,2014,4
211,OD,1,9/30/10,6/30/15,DP2OD007288,2010,1,2400000.0,24703692,2014 Apr 1,['Journal Article'],Cell metabolism,DP2OD007288,2010,2015,5,2014,4
212,OD,1,9/30/10,6/30/15,DP2OD007288,2010,1,2400000.0,24100998,2013 Oct,"['Journal Article', 'Review']",Nature medicine,DP2OD007288,2010,2015,5,2013,3
213,OD,1,9/30/10,6/30/15,DP2OD007288,2010,1,2400000.0,23499423,2013 Apr 2,['Journal Article'],Cell metabolism,DP2OD007288,2010,2015,5,2013,3
214,OD,1,9/30/10,6/30/15,DP2OD007294,2010,1,2302500.0,26567472,2016 Jan 13,"['Evaluation Studies', 'Journal Article']","Advanced materials (Deerfield Beach, Fla.)",DP2OD007294,2010,2015,5,2016,6
215,OD,1,9/30/10,6/30/15,DP2OD007294,2010,1,2302500.0,26457450,2015 Nov 3,['Journal Article'],Analytical chemistry,DP2OD007294,2010,2015,5,2015,5
216,OD,1,9/30/10,6/30/15,DP2OD007294,2010,1,2302500.0,26296163,2015 Sep,"['Journal Article', 'Review']",Nature reviews. Molecular cell biology,DP2OD007294,2010,2015,5,2015,5
217,OD,1,9/30/10,6/30/15,DP2OD007294,2010,1,2302500.0,25608872,2015 Mar 21,['Journal Article'],Lab on a chip,DP2OD007294,2010,2015,5,2015,5
218,OD,1,9/30/10,6/30/15,DP2OD007294,2010,1,2302500.0,25268977,2014 Nov 4,['Journal Article'],Analytical chemistry,DP2OD007294,2010,2015,5,2014,4
219,OD,1,9/30/10,6/30/15,DP2OD007294,2010,1,2302500.0,25226230,2014 Oct 21,['Journal Article'],Analytical chemistry,DP2OD007294,2010,2015,5,2014,4
220,OD,1,9/30/10,6/30/15,DP2OD007294,2010,1,2302500.0,24880876,2014 Jul,['Journal Article'],Nature methods,DP2OD007294,2010,2015,5,2014,4
221,OD,1,9/30/10,6/30/15,DP2OD007294,2010,1,2302500.0,23924345,2013 Aug 20,['Journal Article'],Analytical chemistry,DP2OD007294,2010,2015,5,2013,3
222,OD,1,9/30/10,6/30/15,DP2OD007294,2010,1,2302500.0,23757343,2013 Oct,"['Journal Article', 'Review']",Journal of laboratory automation,DP2OD007294,2010,2015,5,2013,3
223,OD,1,9/30/10,6/30/15,DP2OD007294,2010,1,2302500.0,23565932,2013 May 7,['Journal Article'],Analytical chemistry,DP2OD007294,2010,2015,5,2013,3
224,OD,1,9/30/10,6/30/15,DP2OD007294,2010,1,2302500.0,23017083,2012 Oct 24,['Journal Article'],Journal of the American Chemical Society,DP2OD007294,2010,2015,5,2012,2
225,OD,1,9/30/10,6/30/15,DP2OD007338,2010,1,2355000.0,23300890,2012,['Journal Article'],PloS one,DP2OD007338,2010,2015,5,2012,2
226,OD,1,9/30/10,6/30/15,DP2OD007338,2010,1,2355000.0,21619059,2011 Jun 28,['Journal Article'],ACS nano,DP2OD007338,2010,2015,5,2011,1
227,OD,1,9/30/10,6/30/15,DP2OD007338,2010,1,2355000.0,21475311,2011 May,"['Journal Article', 'Review']","Eye (London, England)",DP2OD007338,2010,2015,5,2011,1
228,OD,1,9/30/10,6/30/15,DP2OD007383,2010,1,2675875.0,22256188,2011,['Journal Article'],Conference proceedings : ... Annual International Conference of the IEEE Engineering in Medicine and Biology Society. IEEE Engineering in Medicine and Biology Society. Annual Conference,DP2OD007383,2010,2015,5,2011,1
229,OD,1,9/30/10,6/30/15,DP2OD007383,2010,1,2675875.0,22255629,2011,['Journal Article'],Conference proceedings : ... Annual International Conference of the IEEE Engineering in Medicine and Biology Society. IEEE Engineering in Medicine and Biology Society. Annual Conference,DP2OD007383,2010,2015,5,2011,1
230,OD,1,9/30/10,11/30/12,DP2OD007417,2010,1,349774.0,25096407,2014 Nov,['Journal Article'],Genome research,DP2OD007417,2010,2012,2,2014,4
231,OD,1,9/30/10,11/30/12,DP2OD007417,2010,1,349774.0,23033340,2013 Feb,['Journal Article'],Genome research,DP2OD007417,2010,2012,2,2013,3
232,OD,1,9/30/10,6/30/15,DP2OD007420,2010,1,2317500.0,26515378,2016 Feb,['Journal Article'],Fertility and sterility,DP2OD007420,2010,2015,5,2016,6
233,OD,1,9/30/10,6/30/13,DP2OD007423,2010,1,1113807.0,25534729,2015 Mar,['Journal Article'],Antimicrobial agents and chemotherapy,DP2OD007423,2010,2013,3,2015,5
234,OD,1,9/30/10,6/30/15,DP2OD007428,2010,1,2520000.0,26468193,2015 Oct 14,['Journal Article'],The Journal of neuroscience : the official journal of the Society for Neuroscience,DP2OD007428,2010,2015,5,2015,5
235,OD,1,9/30/10,6/30/15,DP2OD007428,2010,1,2520000.0,26331249,2015 Sep 1,['Journal Article'],Biophysical journal,DP2OD007428,2010,2015,5,2015,5
236,OD,1,9/30/10,6/30/15,DP2OD007428,2010,1,2520000.0,24507604,2014 Feb 4,['Journal Article'],Biophysical journal,DP2OD007428,2010,2015,5,2014,4
237,OD,1,9/30/10,6/30/15,DP2OD007433,2010,1,2257500.0,26589706,2016 Jan,['Journal Article'],Molecular biotechnology,DP2OD007433,2010,2015,5,2016,6
238,OD,1,9/30/10,6/30/15,DP2OD007433,2010,1,2257500.0,26482207,2016 May,['Journal Article'],"Reproductive sciences (Thousand Oaks, Calif.)",DP2OD007433,2010,2015,5,2016,6
239,OD,1,9/30/10,6/30/15,DP2OD007433,2010,1,2257500.0,26458976,2016 Mar,"['Journal Article', 'Review']",Biochimie,DP2OD007433,2010,2015,5,2016,6
240,OD,1,9/30/10,6/30/15,DP2OD007433,2010,1,2257500.0,24719048,2014 Jun,['Journal Article'],Annals of biomedical engineering,DP2OD007433,2010,2015,5,2014,4
241,OD,1,9/30/10,6/30/15,DP2OD007433,2010,1,2257500.0,22730330,2012 Aug 10,['Journal Article'],The Journal of biological chemistry,DP2OD007433,2010,2015,5,2012,2
242,OD,1,9/30/10,6/30/15,DP2OD007433,2010,1,2257500.0,22562303,2012 Aug,['Journal Article'],Molecular and cellular biochemistry,DP2OD007433,2010,2015,5,2012,2
243,OD,1,9/30/10,6/30/15,DP2OD007444,2010,1,2310000.0,24237702,2013 Nov 13,['Journal Article'],Cell host & microbe,DP2OD007444,2010,2015,5,2013,3
244,OD,1,9/30/10,7/31/12,DP2OD007447,2010,1,889149.0,27174990,2016 May 13,['Journal Article'],"Science (New York, N.Y.)",DP2OD007447,2010,2012,2,2016,6
245,OD,1,9/30/10,7/31/12,DP2OD007447,2010,1,889149.0,26847871,2016 Feb 4,['Journal Article'],BMC genomics,DP2OD007447,2010,2012,2,2016,6
246,OD,1,9/30/10,7/31/12,DP2OD007447,2010,1,889149.0,26542213,2015 Dec 15,['Journal Article'],Cancer research,DP2OD007447,2010,2012,2,2015,5
247,OD,1,9/30/10,7/31/12,DP2OD007447,2010,1,889149.0,26505526,2015 Nov 17,['Journal Article'],Analytical chemistry,DP2OD007447,2010,2012,2,2015,5
248,OD,1,9/30/10,7/31/12,DP2OD007447,2010,1,889149.0,26400466,2015,"['Journal Article', 'Review']",Expert review of proteomics,DP2OD007447,2010,2012,2,2015,5
249,OD,1,9/30/10,7/31/12,DP2OD007447,2010,1,889149.0,26366710,2015 Oct,['Journal Article'],Nature medicine,DP2OD007447,2010,2012,2,2015,5
250,OD,1,9/30/10,7/31/12,DP2OD007447,2010,1,889149.0,26366710,2015 Oct,['Journal Article'],Nature medicine,DP2OD007447,2010,2012,2,2015,5
251,OD,1,9/30/10,7/31/12,DP2OD007447,2010,1,889149.0,26040834,2015,['Journal Article'],BMC genomics,DP2OD007447,2010,2012,2,2015,5
252,OD,1,9/30/10,7/31/12,DP2OD007447,2010,1,889149.0,25825497,2015 May 29,['Journal Article'],The Journal of biological chemistry,DP2OD007447,2010,2012,2,2015,5
253,OD,1,9/30/10,7/31/12,DP2OD007447,2010,1,889149.0,25805797,2015 Jun,['Journal Article'],Molecular & cellular proteomics : MCP,DP2OD007447,2010,2012,2,2015,5
254,OD,1,9/30/10,7/31/12,DP2OD007447,2010,1,889149.0,25719549,2015 Mar 17,['Journal Article'],Analytical chemistry,DP2OD007447,2010,2012,2,2015,5
255,OD,1,9/30/10,7/31/12,DP2OD007447,2010,1,889149.0,25688442,2015 Mar 25,"['Journal Article', 'Review']",Chemical reviews,DP2OD007447,2010,2012,2,2015,5
256,OD,1,9/30/10,7/31/12,DP2OD007447,2010,1,889149.0,25641854,2015 May,['Journal Article'],Proteomics,DP2OD007447,2010,2012,2,2015,5
257,OD,1,9/30/10,7/31/12,DP2OD007447,2010,1,889149.0,25503565,2015 Jan,['Journal Article'],Nature cell biology,DP2OD007447,2010,2012,2,2015,5
258,OD,1,9/30/10,7/31/12,DP2OD007447,2010,1,889149.0,25467431,2015 Jan,['Journal Article'],Genome research,DP2OD007447,2010,2012,2,2015,5
259,OD,1,9/30/10,7/31/12,DP2OD007447,2010,1,889149.0,25325711,2014 Dec 5,['Journal Article'],Journal of proteome research,DP2OD007447,2010,2012,2,2014,4
260,OD,1,9/30/10,7/31/12,DP2OD007447,2010,1,889149.0,25311790,2014 Dec 5,['Journal Article'],Journal of proteome research,DP2OD007447,2010,2012,2,2014,4
261,OD,1,9/30/10,7/31/12,DP2OD007447,2010,1,889149.0,25303536,2014 Oct 9,['Journal Article'],Cell,DP2OD007447,2010,2012,2,2014,4
262,OD,1,9/30/10,7/31/12,DP2OD007447,2010,1,889149.0,25167464,2014 Oct 3,['Journal Article'],Journal of proteome research,DP2OD007447,2010,2012,2,2014,4
263,OD,1,9/30/10,7/31/12,DP2OD007447,2010,1,889149.0,25116026,2014 Oct,['Journal Article'],Proteomics,DP2OD007447,2010,2012,2,2014,4
264,OD,1,9/30/10,7/31/12,DP2OD007447,2010,1,889149.0,25081743,2014 Aug 1,"['Journal Article', 'Review']",Current protocols in protein science,DP2OD007447,2010,2012,2,2014,4
265,OD,1,9/30/10,6/30/15,DP2OD007464,2010,1,2322250.0,25826782,2015 Jul,['Journal Article'],"Stem cells (Dayton, Ohio)",DP2OD007464,2010,2015,5,2015,5
266,OD,1,9/30/10,6/30/15,DP2OD007464,2010,1,2322250.0,22182521,2012 Feb 15,['Journal Article'],Developmental biology,DP2OD007464,2010,2015,5,2012,2
267,OD,1,9/30/10,6/30/15,DP2OD007464,2010,1,2322250.0,21989916,2011 Nov,['Journal Article'],"Development (Cambridge, England)",DP2OD007464,2010,2015,5,2011,1
268,OD,1,9/30/10,6/30/15,DP2OD007483,2010,1,2262500.0,26494905,2016 Jan 1,['Journal Article'],Human molecular genetics,DP2OD007483,2010,2015,5,2016,6
269,OD,1,9/30/10,6/30/15,DP2OD007483,2010,1,2262500.0,26364624,2015 Dec,['Journal Article'],Translational research : the journal of laboratory and clinical medicine,DP2OD007483,2010,2015,5,2015,5
270,OD,1,9/30/10,6/30/15,DP2OD007483,2010,1,2262500.0,25030174,2014 Jul 17,['Journal Article'],Nature,DP2OD007483,2010,2015,5,2014,4
271,OD,1,9/30/10,6/30/15,DP2OD007488,2010,1,2370000.0,26493462,2015 Nov,['Journal Article'],Solid state nuclear magnetic resonance,DP2OD007488,2010,2015,5,2015,5
272,OD,1,9/30/10,6/30/15,DP2OD007488,2010,1,2370000.0,26163318,2015 Nov,['Journal Article'],Eukaryotic cell,DP2OD007488,2010,2015,5,2015,5
273,OD,1,9/30/10,6/30/15,DP2OD007488,2010,1,2370000.0,25809251,2015 Mar 24,['Journal Article'],Biophysical journal,DP2OD007488,2010,2015,5,2015,5
274,OD,1,9/30/10,6/30/15,DP2OD007488,2010,1,2370000.0,25418293,2014 Nov 18,['Journal Article'],Biophysical journal,DP2OD007488,2010,2015,5,2014,4
275,OD,1,9/30/10,6/30/15,DP2OD007488,2010,1,2370000.0,24911407,2015 Jan,['Journal Article'],Biochimica et biophysica acta,DP2OD007488,2010,2015,5,2015,5
276,OD,1,9/30/10,6/30/15,DP2OD007488,2010,1,2370000.0,24902471,2014 Jun 19,['Journal Article'],The journal of physical chemistry. B,DP2OD007488,2010,2015,5,2014,4
277,OD,1,9/30/10,6/30/15,DP2OD007488,2010,1,2370000.0,24035486,2013 Nov 1,['Journal Article'],Bioorganic & medicinal chemistry letters,DP2OD007488,2010,2015,5,2013,3
278,OD,1,9/30/10,6/30/15,DP2OD007488,2010,1,2370000.0,23827139,2013 Nov 15,['Journal Article'],Journal of molecular biology,DP2OD007488,2010,2015,5,2013,3
